timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1607519023.415,-190.918,104.492,638.184,-63.477,289.062,0
1607519023.419,235.352,-131.836,-701.660,42.969,-95.703,0
1607519023.423,269.531,-122.559,-1000.000,20.020,-262.207,0
1607519023.425,-122.070,106.934,-395.508,-106.445,-181.152,0
1607519023.429,-478.516,254.395,-1000.000,-201.172,312.988,0
1607519023.433,-310.547,109.375,690.918,-143.555,342.773,0
1607519023.437,126.465,-116.699,-639.160,-32.227,-98.145,0
1607519023.441,230.469,-121.582,-1000.000,-31.738,-239.258,0
1607519023.445,-123.535,72.266,-583.984,-142.578,-145.996,0
1607519023.449,-508.301,226.074,788.086,-245.117,283.203,0
1607519023.452,-396.484,116.211,754.395,-210.938,328.613,0
1607519023.456,37.109,-78.613,-583.008,-104.004,-127.930,0
1607519023.460,207.031,-108.398,-1000.000,-68.848,-253.418,0
1607519023.464,-83.984,70.801,-681.152,-146.484,-207.031,0
1607519023.468,-496.582,256.836,605.957,-251.953,221.191,0
1607519023.470,-465.820,173.828,-962.891,-224.609,422.852,0
1607519023.474,-12.207,-66.895,-210.938,-91.309,-16.113,0
1607519023.478,239.746,-147.949,-1000.000,-34.668,-219.238,0
1607519023.482,-10.742,24.902,-811.035,-109.375,-213.867,0
1607519023.486,-431.152,232.910,411.133,-215.820,133.789,0
1607519023.490,-449.707,183.594,-906.738,-190.918,418.457,0
1607519023.494,-13.672,-74.707,-153.809,-62.012,14.648,0
1607519023.497,268.555,-170.898,-1000.000,-12.207,-274.414,0
1607519023.501,73.730,-4.395,-918.945,-64.453,-289.062,0
1607519023.505,-336.426,210.449,166.016,-154.297,64.941,0
1607519023.509,-440.918,205.078,-804.688,-168.945,410.645,0
1607519023.513,-62.988,-5.859,94.238,-64.941,104.004,0
1607519023.530,283.203,-146.484,-1000.000,18.555,-181.152,0
1607519023.534,172.363,-60.547,-1000.000,-19.043,-291.992,0
1607519023.538,-263.672,176.758,-24.902,-126.465,-6.836,0
1607519023.542,-435.059,227.539,-786.621,-146.973,425.781,0
1607519023.546,-65.918,4.395,222.656,-21.973,145.020,0
1607519023.550,319.824,-186.035,-978.027,82.520,-200.684,0
1607519023.554,261.719,-98.633,-1000.000,48.828,-278.320,0
1607519023.557,-161.133,181.641,-100.586,-64.453,-50.293,0
1607519023.561,-400.391,250.488,-804.688,-106.445,388.672,0
1607519023.565,-86.426,38.574,346.191,2.930,241.211,0
1607519023.569,330.566,-159.180,-900.879,115.723,-169.922,0
1607519023.573,329.102,-107.910,-1000.000,93.750,-334.473,0
1607519023.575,-77.148,131.836,-202.637,-18.555,-115.234,0
1607519023.579,-368.164,229.492,-859.375,-83.496,345.703,0
1607519023.583,-113.770,60.547,549.805,15.625,243.164,0
1607519023.587,328.125,-132.812,-736.328,145.020,-102.539,0
1607519023.591,396.484,-114.746,-1000.000,133.301,-225.586,0
1607519023.595,13.672,80.078,-417.480,10.254,-174.316,0
1607519023.599,-342.773,220.703,984.863,-68.359,271.973,0
1607519023.602,-145.996,93.750,705.566,12.695,237.305,0
1607519023.606,315.918,-135.254,-618.164,141.113,-156.738,0
1607519023.610,424.316,-166.016,-1000.000,158.203,-252.441,0
1607519023.614,79.102,75.195,-462.891,48.340,-175.293,0
1607519023.618,-297.852,264.160,904.297,-49.805,261.719,0
1607519023.622,-161.621,124.512,836.914,13.184,341.309,0
1607519023.626,318.848,-107.422,-462.402,152.832,-75.195,0
1607519023.630,485.840,-137.695,-1000.000,180.176,-205.566,0
1607519023.634,155.762,53.711,-607.422,70.312,-161.133,0
1607519023.638,-250.488,221.680,705.566,-34.668,186.523,0
1607519023.642,-205.078,129.883,986.328,14.160,350.586,0
1607519023.646,229.492,-91.797,-283.203,138.184,-53.223,0
1607519023.649,450.195,-144.531,-1000.000,170.898,-200.684,0
1607519023.653,183.594,6.348,-860.352,103.027,-157.715,0
1607519023.657,-241.699,201.660,291.504,-14.160,133.789,0
1607519023.661,-250.977,190.430,-882.324,-9.277,331.055,0
1607519023.665,190.918,-49.316,-77.148,129.395,-61.523,0
1607519023.665,467.285,-166.992,-1000.000,185.547,-311.523,0
1607519023.669,251.465,-20.020,-872.070,100.098,-323.242,0
1607519023.673,-191.406,212.891,272.461,-10.254,39.062,0
1607519023.677,-269.531,204.102,-818.359,-12.207,380.859,0
1607519023.681,138.672,-43.945,35.156,105.469,41.992,0
1607519023.685,461.914,-176.270,-1000.000,193.359,-227.539,0
1607519023.689,314.453,-37.598,-973.145,133.301,-221.191,0
1607519023.692,-135.254,197.754,102.051,-2.441,41.992,0
1607519023.696,-272.949,196.289,-823.242,-17.090,376.953,0
1607519023.700,97.656,-16.602,49.316,105.957,67.871,0
1607519023.704,433.594,-139.160,-1000.000,171.875,-222.656,0
1607519023.708,339.844,-64.453,-1000.000,112.305,-186.523,0
1607519023.710,-96.191,157.715,-135.742,-2.930,19.531,0
1607519023.714,-318.359,235.840,-795.898,-39.551,375.488,0
1607519023.718,3.906,24.902,335.449,68.848,172.852,0
1607519023.722,410.645,-174.316,-917.969,166.504,-194.336,0
1607519023.726,384.766,-98.633,-1000.000,136.230,-229.980,0
1607519023.730,-32.715,131.348,-252.441,12.207,-61.035,0
1607519023.734,-313.965,250.000,-845.703,-51.270,340.820,0
1607519023.737,-41.992,58.105,417.480,50.781,239.258,0
1607519023.741,379.395,-187.012,-889.160,155.762,-176.270,0
1607519023.745,398.926,-109.863,-1000.000,126.465,-259.277,0
1607519023.749,12.695,125.488,-322.266,12.207,-132.324,0
1607519023.753,-323.242,246.582,-939.941,-64.941,289.062,0
1607519023.756,-106.445,92.773,666.504,16.602,266.602,0
1607519023.760,342.773,-128.418,-630.859,145.508,-152.344,0
1607519023.764,415.039,-126.465,-1000.000,144.531,-239.258,0
1607519023.768,60.059,87.402,-486.816,32.227,-119.141,0
1607519023.772,-312.988,249.512,908.203,-67.383,281.250,0
1607519023.776,-177.246,112.305,791.016,-11.719,322.266,0
1607519023.780,283.203,-136.230,-542.969,125.488,-149.902,0
1607519023.783,437.988,-182.617,-1000.000,138.184,-339.844,0
1607519023.787,110.352,46.875,-561.035,18.555,-221.680,0
