timestamps,TP9,AF7,AF8,TP10,Right AUX

1610304314.522125,88.37890625,51.7578125,-183.10546875,-844.23828125,28.80859375

1610304314.5260313,60.546875,50.78125,-101.5625,297.8515625,9.27734375

1610304314.5299375,3.41796875,39.55078125,200.68359375,-1000.0,38.57421875

1610304314.5338438,-8.7890625,27.83203125,352.5390625,-661.1328125,81.54296875

1610304314.53775,27.83203125,29.296875,270.5078125,662.109375,45.8984375

1610304314.5416563,64.453125,32.2265625,-271.97265625,-817.87109375,-13.18359375

1610304314.5455625,48.828125,32.2265625,-549.31640625,400.390625,-56.640625

1610304314.5494688,1.46484375,44.921875,-165.0390625,-965.8203125,22.94921875

1610304314.553375,-6.34765625,43.9453125,368.1640625,-849.12109375,104.00390625

1610304314.5572813,34.66796875,42.48046875,341.796875,456.54296875,68.359375

1610304314.5611875,70.80078125,55.17578125,-230.95703125,-818.359375,-24.4140625

1610304314.5650938,58.59375,55.17578125,-247.55859375,545.8984375,-28.3203125

1610304314.567125,6.34765625,47.36328125,271.484375,-783.203125,49.8046875

1610304314.5710313,-0.9765625,52.734375,352.5390625,-1000.0,32.2265625

1610304314.5749376,27.83203125,47.36328125,245.60546875,228.515625,27.83203125

1610304314.5788438,45.8984375,22.94921875,-99.609375,-843.75,11.71875

1610304314.58275,34.1796875,18.5546875,-186.5234375,708.49609375,28.3203125

1610304314.5866563,-5.37109375,31.25,16.6015625,-566.89453125,-15.13671875

1610304314.5905626,-26.85546875,37.59765625,-134.765625,-1000.0,-32.2265625

1610304314.5944688,-4.39453125,36.1328125,73.73046875,41.9921875,43.9453125

1610304314.598375,45.8984375,42.96875,-6.8359375,-884.765625,8.30078125

1610304314.6022813,65.91796875,53.7109375,-299.31640625,868.1640625,-14.6484375

1610304314.6061876,16.6015625,49.8046875,72.265625,-327.63671875,27.83203125

1610304314.6100938,-13.18359375,49.8046875,358.3984375,-1000.0,10.7421875

1610304314.627125,16.6015625,55.17578125,406.25,-69.82421875,-0.48828125

1610304314.6310313,63.96484375,49.8046875,25.87890625,-918.9453125,45.41015625

1610304314.6349375,69.3359375,34.1796875,-285.64453125,974.609375,34.66796875

1610304314.6388438,26.85546875,32.71484375,104.00390625,-144.53125,61.5234375

1610304314.64275,-6.8359375,43.45703125,365.72265625,-1000.0,51.26953125

1610304314.6466563,0.48828125,39.0625,264.6484375,-160.15625,2.9296875

1610304314.6505625,41.9921875,36.62109375,-99.609375,-960.9375,-3.41796875

1610304314.6544688,56.640625,36.62109375,-306.640625,-946.77734375,-18.06640625

1610304314.658375,36.1328125,48.33984375,-68.84765625,21.484375,-35.64453125

1610304314.6622813,10.25390625,67.87109375,-59.5703125,-1000.0,-30.76171875

1610304314.6661875,14.6484375,64.453125,86.9140625,-260.7421875,42.96875

1610304314.6700938,48.828125,46.875,160.15625,994.62890625,39.0625

1610304314.672125,60.05859375,35.64453125,-237.79296875,-903.3203125,36.62109375

1610304314.6760314,20.01953125,20.99609375,-106.4453125,114.74609375,71.2890625

1610304314.6799376,-15.625,24.90234375,306.15234375,-1000.0,52.734375

1610304314.6838439,-13.18359375,34.1796875,452.63671875,-395.5078125,25.87890625

1610304314.68775,24.90234375,28.80859375,156.73828125,900.390625,30.2734375

1610304314.6916564,58.10546875,23.92578125,-441.40625,-863.76953125,-31.25

1610304314.6955626,30.76171875,33.203125,-326.66015625,213.8671875,-58.59375

1610304314.6994689,-0.9765625,42.96875,232.421875,-1000.0,-24.4140625

1610304314.703375,11.23046875,40.52734375,302.24609375,-570.80078125,25.390625

1610304314.7072814,36.62109375,29.296875,-68.84765625,741.69921875,39.55078125

1610304314.7111876,65.4296875,26.85546875,-263.671875,-826.171875,71.77734375

1610304314.7150939,41.50390625,33.69140625,-54.6875,359.375,142.08984375

1610304314.717125,-5.37109375,28.80859375,142.578125,-1000.0,83.49609375

1610304314.7210312,-7.8125,29.78515625,302.734375,-781.25,86.9140625

1610304314.7249374,35.15625,42.96875,354.00390625,534.66796875,102.05078125

1610304314.7288437,76.171875,44.43359375,-110.3515625,-815.4296875,47.8515625

1610304314.73275,50.29296875,44.921875,-206.54296875,492.1875,47.36328125

1610304314.7366562,0.9765625,49.31640625,145.99609375,-854.00390625,79.1015625

1610304314.7405624,-8.30078125,39.0625,257.8125,-960.9375,45.41015625

1610304314.7444687,28.3203125,37.59765625,331.0546875,309.5703125,64.94140625

1610304314.748375,74.70703125,44.921875,-270.5078125,-832.03125,88.8671875

1610304314.7522812,62.98828125,46.875,-466.796875,652.34375,66.89453125

1610304314.7561874,10.25390625,40.52734375,227.5390625,-646.97265625,49.31640625

1610304314.7600937,-11.23046875,31.73828125,309.08203125,-1000.0,-32.2265625

1610304314.762125,16.6015625,39.55078125,228.02734375,107.91015625,-23.4375

1610304314.7660313,57.6171875,43.9453125,-48.33984375,-868.1640625,44.43359375

1610304314.7699375,54.6875,40.52734375,-259.27734375,810.05859375,21.97265625

1610304314.7738438,9.765625,41.50390625,-4.39453125,-427.24609375,-23.92578125

1610304314.77775,-26.85546875,41.015625,154.296875,-1000.0,-12.20703125

1610304314.7816563,1.46484375,34.1796875,240.234375,-28.3203125,20.99609375

1610304314.7855625,64.94140625,32.71484375,-88.8671875,-906.73828125,55.17578125

1610304314.7894688,62.01171875,38.0859375,-355.46875,933.59375,81.54296875

1610304314.793375,21.97265625,34.1796875,-15.625,-208.0078125,52.24609375

1610304314.7972813,0.9765625,35.15625,347.65625,-1000.0,39.0625

1610304314.8011875,11.23046875,35.64453125,475.09765625,-122.55859375,32.71484375

1610304314.8050938,60.05859375,37.59765625,-53.7109375,-945.3125,28.80859375

1610304314.807125,74.21875,41.9921875,-575.68359375,-971.19140625,-34.66796875

1610304314.8110313,12.20703125,35.15625,-48.828125,-17.08984375,-30.76171875

1610304314.8149376,-27.83203125,27.83203125,363.76953125,-1000.0,28.3203125

1610304314.8188438,-15.13671875,24.4140625,395.99609375,-220.703125,47.8515625

1610304314.82275,29.78515625,28.3203125,119.62890625,-991.69921875,56.640625

1610304314.8266563,73.2421875,36.62109375,-292.96875,-905.2734375,57.6171875

1610304314.8305626,61.5234375,41.015625,-141.11328125,125.48828125,47.36328125

1610304314.8344688,9.27734375,33.203125,-42.48046875,-1000.0,-33.203125

1610304314.838375,-4.39453125,31.25,9.765625,-329.1015625,-8.7890625

1610304314.8422813,39.55078125,35.64453125,112.3046875,947.265625,22.94921875

1610304314.8461876,70.80078125,41.50390625,-250.48828125,-868.65234375,-10.7421875

1610304314.8500938,33.203125,43.9453125,-130.37109375,228.02734375,38.0859375

1610304314.852125,-20.5078125,33.203125,306.15234375,-1000.0,50.78125

1610304314.8560312,-25.87890625,26.85546875,437.5,-492.67578125,11.23046875

1610304314.8599374,16.11328125,27.83203125,153.80859375,821.77734375,-12.6953125

1610304314.8638437,67.87109375,30.76171875,-328.61328125,-838.8671875,-9.765625

1610304314.86775,40.0390625,25.87890625,-211.42578125,316.89453125,-1.46484375

1610304314.8716562,-7.32421875,27.34375,172.36328125,-1000.0,14.16015625

1610304314.8755624,-1.953125,39.55078125,242.67578125,-699.70703125,57.12890625

1610304314.8794687,35.15625,41.015625,-62.98828125,624.0234375,58.59375

1610304314.883375,60.546875,39.0625,-382.8125,-817.3828125,41.9921875

1610304314.8872812,35.15625,34.66796875,-114.74609375,432.12890625,48.828125

1610304314.8911874,-9.27734375,34.1796875,144.04296875,-930.17578125,-2.44140625

1610304314.8950937,-11.71875,41.015625,226.5625,-882.32421875,6.8359375

1610304314.897125,18.5546875,31.25,317.87109375,416.015625,19.04296875

1610304314.9010313,54.6875,20.5078125,-66.89453125,-823.2421875,25.87890625

1610304314.9049375,52.24609375,24.90234375,-188.96484375,583.984375,45.41015625

1610304314.9088438,11.23046875,38.0859375,184.08203125,-738.28125,12.6953125

1610304314.91275,8.30078125,54.19921875,366.69921875,-1000.0,-17.08984375

1610304314.9166563,33.203125,45.8984375,242.1875,194.3359375,-15.13671875

1610304314.9205625,67.3828125,40.0390625,-356.93359375,-853.02734375,38.0859375

1610304314.9244688,60.546875,44.43359375,-492.1875,749.0234375,39.0625

1610304314.928375,12.20703125,43.45703125,147.4609375,-513.18359375,-9.27734375

1610304314.9322813,-13.18359375,41.9921875,397.94921875,-1000.0,25.87890625

1610304314.9361875,15.13671875,40.0390625,252.44140625,16.6015625,-3.41796875

1610304314.9400938,69.3359375,40.0390625,-182.12890625,-892.578125,-58.10546875

1610304314.944125,70.80078125,38.0859375,-216.30859375,894.04296875,-0.48828125

1610304314.9480312,21.484375,39.55078125,126.953125,-287.59765625,37.59765625

1610304314.9519374,-7.32421875,51.7578125,262.20703125,-1000.0,83.49609375

1610304314.9558437,28.3203125,68.84765625,382.32421875,-83.49609375,55.17578125

1610304314.95975,75.1953125,55.6640625,78.125,-931.640625,-3.41796875

1610304314.9636562,65.91796875,30.76171875,-339.84375,-998.53515625,43.9453125

1610304314.9675624,18.06640625,31.73828125,-229.00390625,-70.80078125,69.3359375

1610304314.9714687,-10.25390625,37.59765625,239.2578125,-1000.0,74.70703125

1610304314.975375,10.7421875,32.71484375,495.60546875,-190.4296875,64.94140625

1610304314.9792812,54.6875,37.109375,47.8515625,-976.5625,-0.48828125

1610304314.9831874,73.2421875,43.9453125,-295.41015625,-923.828125,15.625

1610304314.9870937,33.69140625,36.1328125,71.77734375,80.078125,70.80078125

1610304315.003125,-1.953125,37.109375,362.79296875,-1000.0,25.390625

1610304315.0070312,-4.8828125,38.0859375,361.328125,-289.0625,29.78515625

1610304315.0109375,39.55078125,35.64453125,85.9375,975.5859375,91.30859375

1610304315.0148437,75.1953125,36.1328125,-231.93359375,-881.8359375,59.08203125

1610304315.01875,46.875,45.41015625,-7.8125,178.22265625,32.2265625

1610304315.0226562,14.6484375,53.22265625,88.8671875,-1000.0,32.2265625

1610304315.0265625,5.37109375,47.8515625,-6.34765625,-417.48046875,20.99609375

1610304315.0304687,32.2265625,40.52734375,87.40234375,881.34765625,15.13671875

1610304315.034375,54.6875,29.78515625,-243.1640625,-851.5625,-20.99609375

1610304315.0382812,30.2734375,26.3671875,-211.42578125,276.85546875,-13.671875

1610304315.0421875,-11.71875,22.4609375,285.15625,-1000.0,72.75390625

1610304315.0460937,-16.11328125,18.5546875,463.37890625,-604.4921875,66.40625

1610304315.048125,21.484375,29.296875,192.87109375,717.7734375,2.44140625

1610304315.0520313,65.4296875,33.69140625,-318.84765625,-824.21875,-20.5078125

1610304315.0559375,60.546875,33.69140625,-189.453125,380.859375,25.390625

1610304315.0598438,15.13671875,38.57421875,228.02734375,-992.67578125,-3.41796875

1610304315.06375,0.9765625,42.96875,289.55078125,-802.24609375,26.3671875

1610304315.0676563,32.71484375,44.43359375,49.31640625,510.7421875,41.9921875

1610304315.0715625,66.89453125,37.59765625,-322.75390625,-818.84765625,13.671875

1610304315.0754688,58.59375,43.45703125,-188.96484375,517.578125,32.2265625

1610304315.079375,20.01953125,49.8046875,126.46484375,-822.75390625,40.52734375

1610304315.0832813,-1.953125,39.0625,12.20703125,-985.3515625,71.2890625

1610304315.0871875,26.85546875,29.296875,49.31640625,273.4375,16.11328125

1610304315.0910938,67.87109375,29.78515625,-98.14453125,-836.42578125,29.296875

1610304315.092125,45.8984375,26.85546875,-246.58203125,670.41015625,53.22265625

1610304315.0960312,1.953125,30.76171875,99.609375,-618.1640625,19.53125

1610304315.0999374,-10.7421875,38.57421875,328.125,-1000.0,4.8828125

1610304315.1038437,10.7421875,29.78515625,378.41796875,87.40234375,59.5703125

1610304315.10775,53.22265625,23.92578125,-107.91015625,-874.51171875,10.7421875

1610304315.1116562,53.7109375,32.2265625,-447.75390625,832.51953125,-42.96875

1610304315.1155624,12.6953125,36.62109375,-46.875,-384.765625,6.34765625

1610304315.1194687,-6.34765625,35.64453125,250.0,-1000.0,24.4140625

1610304315.123375,34.1796875,54.6875,125.9765625,-40.52734375,89.35546875

1610304315.1272812,75.68359375,58.10546875,-332.51953125,-914.55078125,78.61328125

1610304315.1311874,57.6171875,32.71484375,-323.73046875,958.49609375,13.18359375

1610304315.1350937,16.6015625,33.69140625,103.515625,-157.71484375,68.84765625

1610304315.137125,0.0,46.875,261.71875,-1000.0,50.29296875

1610304315.1410313,4.39453125,36.1328125,347.65625,-136.71875,-12.6953125

1610304315.1449375,39.0625,26.85546875,80.56640625,-954.1015625,-5.37109375

1610304315.1488438,62.5,34.1796875,-249.0234375,-952.63671875,78.61328125

1610304315.15275,32.2265625,40.52734375,-23.92578125,25.390625,89.84375

1610304315.1566563,-1.953125,38.0859375,169.43359375,-1000.0,10.25390625

1610304315.1605625,1.953125,34.1796875,280.76171875,-234.375,39.0625

1610304315.1644688,43.9453125,33.203125,-14.6484375,-996.58203125,39.0625

1610304315.168375,65.91796875,36.62109375,-562.5,-899.90234375,15.625

1610304315.1722813,43.45703125,51.26953125,-226.5625,139.6484375,-45.8984375

1610304315.1761875,7.32421875,54.6875,248.53515625,-1000.0,-23.92578125

1610304315.1800938,0.0,44.921875,207.03125,-356.93359375,21.484375

1610304315.182125,60.546875,49.8046875,-30.2734375,927.734375,-29.78515625

1610304315.1860313,82.51953125,46.38671875,-242.67578125,-862.3046875,-21.484375

1610304315.1899376,34.66796875,33.69140625,-37.59765625,245.1171875,48.33984375

1610304315.1938438,-2.9296875,42.48046875,273.92578125,-1000.0,57.6171875

1610304315.19775,-4.8828125,43.9453125,371.09375,-526.3671875,31.25

1610304315.2016563,32.2265625,40.0390625,129.8828125,791.015625,0.0

1610304315.2055626,76.171875,48.33984375,-348.6328125,-833.984375,-20.5078125

1610304315.2094688,60.546875,51.7578125,-410.15625,339.35546875,33.203125

1610304315.213375,-1.953125,37.59765625,-35.64453125,-1000.0,28.3203125

1610304315.2172813,-15.625,32.71484375,373.53515625,-730.95703125,-2.44140625

1610304315.2211876,23.92578125,41.50390625,293.45703125,592.28515625,35.15625

1610304315.2250938,67.3828125,38.57421875,-188.4765625,-814.94140625,41.50390625

1610304315.229125,68.84765625,39.0625,-173.33984375,448.73046875,16.6015625

1610304315.2330313,26.85546875,39.55078125,194.3359375,-908.203125,-4.39453125

1610304315.2369375,9.765625,38.0859375,224.12109375,-916.50390625,-42.96875

1610304315.2408438,33.203125,47.8515625,113.28125,367.67578125,-22.94921875

1610304315.24475,62.98828125,38.57421875,-200.68359375,-823.73046875,-32.2265625

1610304315.2486563,47.36328125,21.484375,-273.4375,603.515625,-3.90625

1610304315.2525625,-0.9765625,28.3203125,31.25,-713.8671875,48.33984375

1610304315.2564688,-16.11328125,38.57421875,83.984375,-1000.0,55.6640625

1610304315.260375,20.99609375,40.52734375,200.68359375,153.3203125,5.859375

1610304315.2642813,64.453125,34.66796875,-36.1328125,-852.05078125,-24.90234375

1610304315.2681875,57.6171875,29.78515625,-206.0546875,751.953125,68.359375

1610304315.2720938,0.48828125,27.34375,149.4140625,-511.23046875,66.40625

1610304315.273125,-8.7890625,31.73828125,391.11328125,-1000.0,31.25

1610304315.2770312,20.5078125,35.15625,425.78125,-7.32421875,43.45703125

1610304315.2809374,51.7578125,27.83203125,-10.7421875,-891.11328125,44.921875

1610304315.2848437,58.10546875,20.01953125,-229.00390625,888.18359375,79.1015625

1610304315.28875,12.6953125,23.4375,74.21875,-295.8984375,81.54296875

1610304315.2926562,-22.94921875,27.34375,179.6875,-1000.0,-7.8125

1610304315.2965624,4.8828125,39.0625,114.74609375,-100.5859375,28.80859375

1610304315.3004687,62.01171875,49.8046875,-290.0390625,-930.17578125,59.08203125

1610304315.304375,59.08203125,35.15625,-273.92578125,987.79296875,77.1484375

1610304315.3082812,11.23046875,26.3671875,141.6015625,-92.7734375,108.3984375

1610304315.3121874,-19.04296875,27.83203125,277.83203125,-1000.0,33.203125

1610304315.3160937,-7.8125,27.83203125,434.08203125,-197.265625,50.29296875

1610304315.332125,51.7578125,32.71484375,187.5,-970.21484375,46.38671875

1610304315.3360312,69.82421875,35.64453125,-284.66796875,-948.2421875,11.23046875

1610304315.3399374,25.390625,30.76171875,-112.79296875,40.52734375,35.64453125

1610304315.3438437,-12.6953125,20.99609375,243.65234375,-1000.0,-13.18359375

1610304315.34775,-13.18359375,24.4140625,399.90234375,-308.10546875,-20.5078125

1610304315.3516562,32.71484375,36.1328125,54.19921875,968.26171875,52.734375

1610304315.3555624,66.89453125,42.96875,-569.3359375,-895.5078125,49.31640625

1610304315.3594687,38.57421875,42.96875,-318.359375,150.87890625,17.578125

1610304315.363375,0.9765625,40.0390625,280.76171875,-1000.0,29.78515625

1610304315.3672812,-10.25390625,32.71484375,332.03125,-456.54296875,54.19921875

1610304315.3711874,27.83203125,24.4140625,27.34375,846.19140625,19.53125

1610304315.3750937,60.546875,23.92578125,-239.74609375,-844.23828125,-0.48828125

1610304315.377125,41.9921875,37.59765625,-109.86328125,286.1328125,12.6953125

1610304315.3810313,10.7421875,41.9921875,164.55078125,-1000.0,-32.71484375

1610304315.3849375,0.9765625,30.76171875,313.4765625,-656.73828125,3.41796875

1610304315.3888438,33.203125,25.390625,278.3203125,663.0859375,62.5

1610304315.39275,69.82421875,33.203125,-157.71484375,-817.87109375,40.52734375

1610304315.3966563,45.41015625,35.64453125,-265.625,400.390625,19.04296875

1610304315.4005625,3.41796875,33.69140625,76.171875,-965.8203125,55.17578125

1610304315.4044688,1.46484375,42.48046875,321.2890625,-847.16796875,53.7109375

1610304315.408375,34.66796875,41.015625,324.21875,457.51953125,42.96875

1610304315.4122813,65.91796875,32.71484375,-343.26171875,-817.87109375,64.453125

1610304315.4161875,57.12890625,33.69140625,-529.78515625,540.52734375,17.08984375

1610304315.4200938,12.20703125,38.0859375,176.26953125,-788.57421875,2.9296875

1610304315.422125,-12.20703125,26.85546875,386.71875,-1000.0,62.98828125

1610304315.4260314,22.94921875,24.90234375,205.56640625,230.95703125,64.94140625

1610304315.4299376,62.01171875,29.78515625,-157.71484375,-847.16796875,15.625

1610304315.4338439,56.640625,27.34375,-177.24609375,717.28515625,28.3203125

1610304315.43775,7.8125,35.64453125,163.0859375,-557.12890625,63.4765625

1610304315.4416564,-14.6484375,36.62109375,183.10546875,-1000.0,27.34375

1610304315.4455626,19.04296875,41.50390625,255.859375,57.12890625,65.4296875

1610304315.4494689,65.4296875,53.7109375,15.13671875,-883.30078125,56.640625

1610304315.453375,60.546875,51.7578125,-347.16796875,865.234375,3.41796875

1610304315.4572814,16.11328125,46.875,-198.2421875,-334.47265625,20.99609375

1610304315.4611876,3.41796875,47.8515625,186.03515625,-1000.0,-0.48828125

1610304315.4650939,20.01953125,39.55078125,402.83203125,-62.01171875,12.6953125

1610304315.468125,57.12890625,31.25,-56.15234375,-922.36328125,12.6953125

1610304315.4720314,77.63671875,36.1328125,-455.078125,982.421875,-65.91796875

1610304315.4759376,28.80859375,39.55078125,-23.4375,-110.83984375,-51.26953125

1610304315.4798439,-9.765625,41.015625,333.984375,-1000.0,10.7421875

1610304315.48375,14.16015625,49.31640625,277.34375,-155.2734375,23.4375

1610304315.4876564,57.6171875,52.24609375,-134.765625,-959.9609375,22.94921875

1610304315.4915626,63.96484375,41.9921875,-457.51953125,-944.3359375,-25.390625

1610304315.4954689,28.80859375,41.015625,-88.37890625,44.43359375,0.48828125

1610304315.499375,0.48828125,41.015625,103.02734375,-1000.0,54.6875

1610304315.5032814,-7.32421875,29.78515625,117.67578125,-257.32421875,34.66796875

1610304315.5071876,39.55078125,23.92578125,62.5,990.234375,-20.01953125

1610304315.5110939,87.40234375,34.66796875,-312.01171875,-889.16015625,-44.921875

1610304315.512125,47.36328125,45.8984375,-64.94140625,164.55078125,58.10546875

1610304315.5160313,-6.8359375,37.59765625,340.8203125,-1000.0,72.265625

1610304315.5199375,-3.41796875,27.34375,503.41796875,-383.30078125,63.96484375

1610304315.5238438,43.9453125,31.73828125,202.1484375,907.71484375,82.51953125

1610304315.52775,72.265625,41.50390625,-323.2421875,-857.421875,44.43359375

1610304315.5316563,37.109375,39.55078125,-162.109375,263.671875,54.19921875

1610304315.5355625,-0.9765625,41.50390625,215.33203125,-1000.0,77.1484375

1610304315.5394688,2.9296875,39.0625,288.0859375,-569.82421875,91.30859375

1610304315.543375,24.4140625,25.390625,-97.16796875,750.48828125,48.828125

1610304315.5472813,61.5234375,28.3203125,-319.3359375,-828.125,62.01171875

1610304315.5511875,34.1796875,35.64453125,-8.30078125,356.93359375,90.33203125

1610304315.5550938,-4.39453125,39.55078125,282.71484375,-1000.0,62.5

1610304315.557125,3.90625,41.015625,377.44140625,-772.94921875,41.50390625

1610304315.5610313,24.4140625,30.76171875,336.42578125,543.45703125,51.7578125

1610304315.5649376,56.15234375,21.484375,-135.7421875,-815.4296875,-16.6015625

1610304315.5688438,51.7578125,32.71484375,-230.95703125,484.375,-26.3671875

1610304315.57275,15.13671875,44.43359375,207.03125,-866.2109375,21.484375

1610304315.5766563,-1.953125,42.96875,257.8125,-949.21875,-13.671875

1610304315.5805626,26.3671875,41.50390625,165.52734375,325.1953125,23.92578125

1610304315.5844688,70.80078125,41.50390625,-387.20703125,-831.0546875,16.11328125

1610304315.588375,64.94140625,44.43359375,-595.21484375,637.6953125,-13.18359375

1610304315.5922813,16.11328125,37.109375,141.6015625,-662.109375,26.3671875

1610304315.5961876,-13.671875,33.203125,456.54296875,-1000.0,90.8203125

1610304315.6000938,15.13671875,36.1328125,323.2421875,116.2109375,49.31640625

1610304315.602125,66.40625,33.203125,-70.3125,-868.1640625,-18.06640625

1610304315.6060312,55.17578125,36.1328125,-206.0546875,804.19921875,-28.80859375

1610304315.6099374,15.13671875,42.48046875,112.79296875,-432.12890625,0.48828125

1610304315.6138437,-8.7890625,40.0390625,262.6953125,-1000.0,9.27734375

1610304315.61775,9.765625,39.55078125,361.81640625,-22.4609375,20.5078125

1610304315.6216562,55.17578125,40.52734375,-49.8046875,-904.296875,35.64453125

1610304315.6255624,49.31640625,32.71484375,-449.21875,927.24609375,18.5546875

1610304315.6294687,9.765625,30.2734375,-280.2734375,-220.703125,-21.97265625

1610304315.633375,-10.25390625,33.203125,185.05859375,-1000.0,24.90234375

1610304315.6372812,-5.37109375,27.34375,415.0390625,-135.25390625,58.10546875

1610304315.6411874,30.2734375,22.4609375,-95.703125,-947.75390625,34.66796875

1610304315.6450937,52.24609375,27.34375,-371.09375,-971.19140625,61.03515625

1610304315.647125,20.01953125,32.71484375,42.96875,-21.97265625,11.23046875

1610304315.6510313,-11.71875,33.203125,338.37890625,-1000.0,3.90625

1610304315.6549375,8.30078125,44.921875,387.20703125,-206.54296875,42.48046875

1610304315.6588438,56.15234375,48.828125,133.7890625,-983.88671875,77.1484375

1610304315.66275,67.3828125,40.0390625,-226.07421875,-913.0859375,37.59765625

1610304315.6666563,26.85546875,36.62109375,-104.00390625,112.3046875,19.04296875

1610304315.6705625,-12.6953125,37.59765625,-6.8359375,-1000.0,48.33984375

1610304315.6744688,-2.44140625,36.1328125,89.35546875,-320.80078125,42.48046875

1610304315.678375,46.38671875,33.69140625,162.109375,953.125,39.55078125

1610304315.6822813,78.61328125,35.64453125,-228.515625,-870.60546875,24.4140625

1610304315.6861875,24.4140625,35.15625,-177.24609375,216.30859375,2.9296875

1610304315.6900938,-22.94921875,25.87890625,235.3515625,-1000.0,15.625

1610304315.694125,-5.37109375,28.80859375,407.2265625,-477.5390625,77.1484375

1610304315.6980312,42.48046875,46.875,129.8828125,832.03125,45.41015625

1610304315.7019374,87.890625,51.26953125,-396.484375,-841.30859375,-11.71875

1610304315.7058437,49.31640625,34.66796875,-187.01171875,320.80078125,54.19921875

1610304315.70975,-1.953125,31.73828125,271.97265625,-1000.0,86.9140625

1610304315.7136562,2.9296875,41.9921875,261.23046875,-678.22265625,74.21875

1610304315.7175624,29.78515625,36.62109375,-50.78125,646.97265625,82.51953125

1610304315.7214687,57.12890625,30.76171875,-333.49609375,-819.3359375,33.203125

1610304315.725375,48.33984375,39.0625,-144.53125,424.31640625,12.6953125

1610304315.7292812,9.765625,40.0390625,145.01953125,-937.98828125,-0.48828125

1610304315.7331874,-25.87890625,29.78515625,230.95703125,-879.39453125,-35.64453125

1610304315.7370937,5.37109375,30.2734375,246.09375,416.9921875,-20.5078125

1610304315.754125,62.01171875,28.80859375,-142.578125,-820.80078125,-5.859375

1610304315.7580314,42.48046875,27.83203125,-289.55078125,570.80078125,-18.06640625

1610304315.7619376,12.6953125,35.15625,97.16796875,-754.8828125,-8.7890625

1610304315.7658439,19.04296875,45.41015625,254.39453125,-1000.0,3.41796875

1610304315.76975,38.0859375,53.22265625,292.96875,209.47265625,19.53125

1610304315.7736564,60.05859375,46.38671875,-316.40625,-851.07421875,-0.48828125

1610304315.7775626,51.26953125,35.64453125,-596.6796875,740.234375,1.953125

1610304315.7814689,3.90625,30.76171875,88.8671875,-526.85546875,1.953125

1610304315.785375,-14.16015625,27.34375,385.7421875,-1000.0,60.546875

1610304315.7892814,13.18359375,26.85546875,281.25,32.2265625,77.1484375

1610304315.7931876,49.8046875,24.4140625,-126.953125,-890.625,0.0

1610304315.7970939,61.5234375,22.4609375,-217.28515625,891.6015625,7.32421875

1610304315.797125,19.04296875,23.92578125,117.1875,-292.96875,55.6640625

1610304315.8010314,-9.765625,34.66796875,243.65234375,-1000.0,32.2265625

1610304315.8049376,10.7421875,38.0859375,360.83984375,-77.63671875,32.2265625

1610304315.8088439,46.38671875,29.78515625,42.96875,-928.22265625,-0.9765625

1610304315.81275,62.98828125,36.1328125,-313.96484375,995.60546875,10.25390625

1610304315.8166564,19.53125,37.109375,-83.984375,-85.9375,65.91796875

1610304315.8205626,-5.37109375,45.8984375,130.37109375,-1000.0,17.08984375

1610304315.8244689,15.13671875,48.33984375,377.9296875,-167.96875,56.640625

1610304315.828375,38.0859375,24.90234375,77.1484375,-967.28515625,78.125

1610304315.8322814,57.6171875,20.01953125,-668.9453125,-932.12890625,-0.48828125

1610304315.8361876,41.9921875,38.0859375,-226.5625,72.265625,72.75390625

1610304315.8400939,7.32421875,47.8515625,368.1640625,-1000.0,70.3125

1610304315.842125,0.0,34.66796875,288.0859375,-276.85546875,-60.546875

1610304315.8460312,41.9921875,32.2265625,42.48046875,981.93359375,-38.57421875

1610304315.8499374,70.3125,38.0859375,-229.98046875,-885.25390625,12.20703125

1610304315.8538437,29.296875,32.71484375,-79.58984375,174.31640625,-18.06640625

1610304315.85775,-18.06640625,34.66796875,177.734375,-1000.0,-42.96875

1610304315.8616562,-16.11328125,35.15625,221.19140625,-412.59765625,-19.04296875

1610304315.8655624,36.62109375,28.80859375,45.41015625,884.765625,20.01953125

1610304315.8694687,70.80078125,25.87890625,-196.77734375,-851.5625,62.01171875

1610304315.873375,48.828125,45.41015625,-231.93359375,282.71484375,122.55859375

1610304315.8772812,4.39453125,45.41015625,-62.5,-1000.0,57.12890625

1610304315.8811874,-9.765625,33.69140625,344.23828125,-605.46875,28.80859375

1610304315.8850937,32.71484375,39.0625,290.0390625,721.6796875,72.75390625

1610304315.888125,68.359375,29.296875,-301.26953125,-822.265625,28.80859375

1610304315.8920312,35.64453125,20.99609375,-261.71875,339.35546875,-22.94921875

